,dec,ra,psi,phase,redshift,mass_1,mass_2,geocent_time,luminosity_distance,theta_jn
70810,0.813999513,5.879934854,2.897149788,2.807855071,2.458666261,9.194078682,5.213144297,1129915749,20369.82451,0.838412763
15232,0.317659163,5.75533995,3.965735046,3.961291304,1.5864151,5.898399592,32.17897403,1115119349,11887.40423,1.320671663
22793,-1.355581046,3.687073117,2.701605242,1.064640647,1.365294475,5.209686035,6.400349278,1125197304,9868.271057,0.463706876
68381,1.247016447,0.411243153,1.037788798,5.239716008,1.650441783,41.90070936,7.228972979,1134233375,12483.95073,1.474510555
45555,-0.369195368,2.647638014,2.970604879,1.905854033,2.381228436,6.445545267,8.161995511,1118143338,19590.22792,2.944330852
68118,0.404572846,1.151602325,3.492290861,2.08195526,2.982066092,5.562738082,7.50531577,1110847141,25743.19106,1.984548861
64427,0.829487545,1.965641829,5.160163298,4.026352058,1.07163859,15.10574838,34.68375196,1124485726,7303.336118,2.518559193
42333,0.482898666,4.922724371,2.290119736,1.55472434,1.085636055,21.0080147,6.725245796,1131267080,7422.087471,1.072077814
16432,-1.06946803,4.598162599,0.647672181,1.652808934,0.966053068,6.371614142,7.847643675,1133701882,6420.464085,2.234663876
52071,0.403677398,1.115659929,5.411463425,0.116504424,2.274463242,29.94819909,11.26829611,1108344045,18522.71952,1.538762071
31991,0.438637941,1.603716532,0.37592492,2.042848981,1.582926012,48.08124672,6.453084584,1118705508,11855.04051,1.031738434
35782,-0.964197378,5.436678351,4.15891758,2.253790895,0.703884235,5.785459176,5.265288147,1105238539,4341.418674,1.682627283
68076,0.727641899,5.286777092,6.184666325,1.503265955,2.297512608,27.97271085,38.25688264,1128777200,18752.44065,1.522100832
26941,0.899788085,4.575154062,5.428932758,5.759801741,2.101440509,11.39640448,20.3390981,1124582845,16812.04715,1.717472563
99520,1.361710715,3.95265652,6.24186782,3.191281769,1.141105081,11.04585869,9.417829061,1131097066,7896.380993,1.762973364
95553,0.592279486,1.7352563,4.483155115,6.267413636,2.990664567,8.921222899,13.84040068,1131754315,25832.83768,1.333147849
83561,-0.214306892,5.385335269,4.02306767,5.603004936,2.120798236,7.320742148,8.228420253,1110013631,17002.188,1.702927016
41374,0.559922357,4.034846275,3.577463465,1.910155694,6.443889476,28.52778687,10.0290706,1125312208,64115.34445,1.366486954
39427,0.116252589,4.225897777,3.691776139,4.207033732,6.89394897,5.482102981,6.098663558,1120525268,69336.15789,0.609881575
71983,-0.234842854,5.152448124,1.612764249,3.594224089,0.954735409,30.78322156,9.199541846,1119253639,6327.242997,0.982353347
76263,0.146005515,1.10493943,0.979337151,0.537700488,2.215862994,8.554797458,7.543170337,1135006670,17940.57804,1.292165721
5419,0.737481218,5.475474174,6.026099375,3.931263448,0.936030483,5.193101023,7.778579881,1112577333,6173.803674,2.032446623
45190,-0.073065865,2.631606948,1.781627755,4.887077388,1.499828417,41.24153654,5.232095011,1116445182,11088.84901,2.073964478
76342,0.588256205,3.090331286,6.087742146,1.972919526,2.180226911,6.238892908,34.03526342,1128799426,17587.92698,2.001431985
73660,-1.302832406,1.688586444,0.666805254,4.091727403,1.98293784,16.47667003,25.16026142,1106016103,15655.33252,0.653503957
55969,-1.548689996,3.88557771,0.025176301,1.14414723,2.162831801,5.557722643,50.01056617,1134269947,17416.16905,1.894526709
93801,0.387681377,3.543183791,3.160317379,0.092550287,0.799782003,38.42632274,9.134273733,1132453362,5081.273024,0.836209091
68345,0.344375561,1.673012429,3.717260071,3.976318173,0.504052933,8.070551026,43.10178517,1104396823,2891.157295,1.147775337
72075,1.197609301,0.820653745,5.725315659,5.802713161,4.255136116,24.49435867,6.397028741,1131296954,39394.60794,0.554398908
60979,-0.36979944,2.352347437,1.5528977,6.071138746,1.459509846,6.420478694,12.83173631,1106661055,10720.38596,1.637729623
40469,1.104719316,4.814400242,6.155905409,5.494582435,0.977453005,8.658963978,8.285850588,1111386171,6514.648742,0.179715501
69489,-0.451389952,5.732990575,2.003890392,4.374229239,1.06105372,18.95336753,6.342020089,1123718220,7213.793541,0.865452552
85602,-0.633110806,3.03730905,3.878434292,2.025304299,1.116877606,16.46099094,5.391975911,1104346237,7688.504314,1.404553155
20592,-0.365135837,2.752072648,0.666335406,2.42991625,1.953646059,15.64211267,20.35390958,1109862156,15371.40996,0.810505312
30738,-0.376139752,1.078267657,2.665315279,4.209218294,1.221629317,15.6359181,10.84513492,1117205229,8594.94176,1.102584774
82123,0.401774896,0.64383889,5.679936547,1.354284609,3.718829422,22.77161066,7.55987612,1106137569,33558.99624,1.470350195
7332,-0.537804235,2.81442899,2.249755894,4.058821479,0.630032424,55.54331106,6.377155405,1107247032,3790.07195,1.700743467
16820,-0.563860786,6.255743877,3.046530674,0.336146869,2.305477934,15.89961458,5.575273662,1127240762,18831.92323,1.803848958
78290,-0.023093352,1.146011356,5.51515249,4.059003113,1.805709699,14.79525476,5.350381908,1127419273,13950.37907,2.625140223
88200,0.174748956,4.144554912,0.243937799,2.647143374,1.301584142,11.86070469,30.84082284,1108571074,9299.532253,2.295887444
64006,0.770153312,0.847559174,2.501040502,1.46887142,3.111095008,46.77049065,33.72769712,1109644898,27092.64891,1.658968223
62334,-0.482674404,3.612788626,5.832164928,2.288672198,1.780790921,45.78033111,7.923581445,1110585982,13713.23614,1.11751817
13825,0.894863162,5.350044482,1.123097384,2.762904508,0.853381582,6.777722899,14.23617372,1108399271,5505.597417,1.290048327
47000,-0.713012564,0.837017437,4.756268872,2.606052579,0.617971324,7.894631024,6.969561395,1127164149,3701.663184,1.647339398
73098,-0.830273241,4.208302766,2.639528185,1.484532981,2.407591282,5.967493756,7.96913599,1111717162,19855.14259,1.881579381
4879,-0.198041346,5.125470475,1.336197949,0.675800323,2.011041326,5.087506291,42.29482542,1109304165,15928.49546,2.103648124
82380,1.264577054,1.272588652,4.741322949,4.873555845,2.153637104,5.635412435,12.21098947,1114257792,17325.48393,2.803064532
83261,-0.034081672,3.734571887,3.168432323,1.092246586,0.454360033,28.75615249,27.3772613,1111883710,2552.52143,0.647824697
56682,-0.118969817,3.343613341,2.089621956,2.898192397,1.60950745,5.680421058,31.87766349,1110669636,12101.98278,1.947668236
64685,0.309648931,4.163977312,0.966618976,4.468101918,1.2198321,6.068841678,53.32267637,1117352666,8579.226533,1.08028809
61292,-0.048151957,2.336167669,4.98634449,4.593490115,0.98639662,10.19420347,14.12432785,1104882732,6588.738213,1.099041804
47566,0.148479452,1.691735615,0.753440839,5.824770702,1.189877811,5.071899729,17.219593,1129464146,8318.121353,1.046269871
84732,-0.550520609,0.354941398,4.471172037,4.590945752,0.135158003,5.977398462,45.22243643,1113978684,641.1719007,1.622780336
76379,1.048477467,4.411075193,2.863665232,1.469157245,1.975480806,12.55419865,59.66258716,1119985545,15582.97502,1.973274475
48241,0.033934581,2.815415081,2.778565218,3.935636506,0.554011879,28.13050648,10.76054972,1124956475,3240.976012,0.510217815
56443,-0.735213069,3.168805268,5.579189111,1.520069006,2.077960652,7.807915769,15.13489471,1134856668,16581.85586,1.935493601
4293,1.242139486,3.610129747,5.717286516,4.192236846,0.671060858,10.4802463,22.57906395,1116470251,4094.293348,0.963958057
78671,-0.06173623,4.472473483,5.663013384,4.256526615,1.344806067,8.382590008,14.38704376,1127931175,9684.691698,1.502308189
70981,0.208209737,1.664515357,1.785606584,1.518744855,1.906582195,6.077079086,19.75629674,1120008812,14916.95282,1.825269278
22158,0.87270673,5.493311229,1.730230694,4.270468501,0.753122649,12.30705716,44.34018777,1134948548,4718.077965,1.788015797
49389,-0.132759909,0.074389159,3.205639382,3.543099817,1.85702362,10.46316758,9.818928049,1126333089,14440.77504,1.148879573
99758,-0.734247733,4.100383385,1.930335361,4.133929626,3.169853907,9.431531952,9.565730119,1109539117,27710.10357,1.259564036
97740,0.452727853,5.575599577,4.060660367,0.597920954,0.836979478,44.20318653,12.08378178,1104627127,5374.967548,2.007139235
44913,-0.764890001,5.406848933,0.447000006,1.738860013,2.01256404,16.04399585,14.72207043,1105454874,15943.31701,2.291805566
32408,-1.350033984,1.966201654,1.595759012,5.866761681,1.027406861,28.64365424,40.80718889,1108900774,6930.658218,1.736943939
31077,-0.211781466,0.078919479,4.248714449,0.606668445,0.576253815,26.5720009,5.3753406,1126226450,3399.593044,2.483361612
79224,-1.192634645,6.111742678,3.738560566,5.518803904,0.59640624,5.914159626,20.31610733,1119881862,3544.7829,2.575014353
43060,0.464686195,4.735827461,2.404955487,1.790017985,2.367144271,10.1856327,39.50573487,1120258150,19448.91,2.777968544
43953,-0.018049937,1.039046192,0.556861215,1.741816083,2.122258045,6.184455577,47.5906851,1117096240,17016.54009,1.501118446
79120,0.222057938,1.505412086,2.499471907,5.552996175,1.369978237,10.30035215,6.138718407,1131718408,9910.327079,1.257109984
83497,-0.50863312,2.954906505,1.025638878,2.592935827,2.755545915,5.488694456,22.48583084,1125605630,23396.75623,1.124878947
66504,0.841606181,2.056866839,6.230981634,1.755602361,1.76314887,36.38239365,25.55498339,1117337358,13545.74741,2.496156768
15479,-0.250569018,2.449534188,2.949061226,3.592456433,1.469933425,8.531794763,5.706818288,1119155944,10815.43247,1.963438317
88049,0.780286245,6.280818031,5.871332927,5.183326912,1.797707402,13.23942685,7.61773919,1130018642,13874.15184,1.287891756
97048,0.1488871,4.795818478,1.174373843,2.723826599,3.530058858,23.35352781,43.48846152,1109503456,31532.33472,1.399803148
31275,0.487152112,5.090166495,1.936412827,4.994911087,0.695541196,5.421527636,9.610341612,1124207794,4278.29707,2.446195492
70617,0.341769669,3.307621458,3.677874919,0.761158147,2.297175212,6.490273007,17.06005919,1113102123,18749.075,1.192152447
12167,0.451834031,3.695233618,2.661720938,2.033601463,0.614098618,25.42559055,17.98793682,1126964351,3673.376786,1.364944211
99942,-0.745824786,3.562616191,2.683855764,0.862948278,1.160658361,36.94877896,14.68809497,1124558558,8064.943481,2.058522657
79386,-0.785862074,4.001879328,2.625424836,1.590663216,1.169689555,6.165309736,15.36304884,1119511393,8143.033028,1.556531304
92382,0.008663971,0.966548518,3.818044364,1.372484608,1.086853421,10.98342525,10.50262143,1105498475,7432.433473,1.080021252
59120,-0.303438589,5.188322704,4.214013797,0.37408924,2.054653891,6.562824162,9.497623098,1109204298,16353.84414,1.291515459
58032,0.43593186,4.018715437,1.242198535,0.27549979,0.69088639,38.53527024,6.570821276,1120240708,4243.170167,1.511676511
31953,-0.648760291,4.845558448,6.271368305,3.547653583,2.741130109,9.522713426,25.43830031,1117456806,23248.46036,0.387698359
13648,-0.761416264,1.620064178,1.232029842,0.007767044,1.677214201,6.804201553,6.38984635,1122975602,12734.85051,2.152719959
66001,0.646889839,3.179378985,2.607610938,5.241479283,1.065721374,18.54697053,8.858628667,1123074311,7253.252025,2.248293786
40544,1.156329095,0.823141486,2.316122551,6.269630234,1.826489048,5.923411084,27.43917924,1116552768,14148.6322,2.453647086
90699,-0.657418441,5.857275517,5.609681045,0.750556723,6.108187976,9.543060124,5.708456842,1131118265,60247.4755,1.139008431
34123,0.299142904,3.894815388,2.910270482,5.524956398,3.35774051,5.237705665,8.200857755,1122821229,29696.11652,1.572216913
5255,-0.097574563,5.54206536,5.026513627,0.33937367,0.516691175,5.464607953,6.497943507,1118280607,2978.7865,2.312569263
82128,-0.231012703,1.421745221,1.093855154,1.819618618,2.704746628,6.184295391,6.971881628,1134149633,22874.75539,2.07381928
41923,-0.963985441,5.965695268,5.560595265,6.184177891,1.252537147,20.86727834,6.903725226,1109321268,8866.061513,2.841100431
37255,-0.652250042,1.206179749,6.159955135,0.178361006,0.367906097,6.7834568,18.17751005,1131055849,1987.27717,2.625471893
65181,1.405614858,4.029254358,4.333347537,0.477116698,5.029685662,11.83853061,19.13145957,1125243625,47996.12783,1.286366393
65695,0.354689875,2.397995161,2.611196481,5.37172793,2.058615078,5.002907939,5.402890093,1114183423,16392.5625,2.289594438
82304,-0.791866621,3.551057231,1.540691216,1.537183809,0.741917046,41.65500773,7.871350182,1126530709,4631.748378,2.354033271
61839,0.13390247,5.061099185,4.02917238,1.893960193,1.376942309,19.39294893,10.4249138,1120987460,9972.918752,2.365946351
77261,-0.365404939,0.11497397,4.249121603,0.092206575,1.76505277,5.111027411,12.65594398,1131298963,13563.80622,1.642254138
49643,0.317621961,4.855750569,5.535435926,2.363313615,1.639987379,9.980208846,9.307440596,1111292572,12386.20656,1.439216374
21290,0.456330934,5.811811438,4.411645915,1.360721811,1.109011093,10.314435,6.370702803,1106359937,7621.245392,2.592950407
51183,0.575115336,5.207515046,1.681338194,3.199703388,2.137853817,12.42962376,5.555749882,1110955026,17169.9839,1.777155204
72542,-0.351479094,2.241166666,2.801746541,5.148214039,1.825343556,28.29729902,7.635993176,1108908753,14137.69141,1.003249288
33268,0.252433719,5.066421255,2.152648291,4.854128248,0.902000245,28.96020257,11.96414808,1116630259,5896.705614,0.906738002
8093,-0.136021148,3.356535356,3.280820114,5.149641281,1.024629699,34.56341438,6.645042663,1123324571,6907.392241,1.293493546
55310,-0.008130893,6.124152992,1.868813469,5.719350853,3.082365019,47.30256408,7.317038028,1123819306,26791.40222,0.70478265
15882,-0.986139866,0.301353733,1.134341943,4.586271897,0.403053853,6.041753507,25.96717341,1109719859,2213.26222,2.664376884
73634,0.221480996,5.627094961,5.468121941,3.740728066,2.061233397,7.420982177,6.403478582,1124996426,16418.16281,2.52298316
40711,0.117971874,1.399158844,5.257534258,1.137270957,1.783522659,24.56330065,6.412469145,1111605431,13739.20062,1.689192653
98923,0.698259894,2.696574216,5.417406493,2.061213437,1.815904787,7.518345891,53.27747847,1115821337,14047.59235,1.376121195
79516,-0.272264112,3.890369777,1.012011417,4.374395088,1.615028097,31.61134459,5.246246281,1131086494,12153.3789,0.811163805
52992,0.195055909,5.909067679,4.768534256,3.7575476,3.713862344,20.59948914,44.08359895,1116962145,33505.47513,2.776179442
30228,0.564732222,3.411229833,6.071954638,2.876361769,3.29802152,7.561099499,6.02234009,1127333526,29062.99429,1.307927601
13571,1.144421715,4.433163732,0.065693126,5.04574195,2.495426595,5.519683043,8.637443749,1107587195,20741.4101,0.478208368
12969,-0.504220939,6.172231785,0.989679875,4.319927445,3.35969682,27.11213353,38.26840717,1106725558,29716.88555,1.30828098
88583,0.892000373,2.298363814,0.636217245,4.629782295,0.941975314,5.11376295,6.88585842,1133632961,6222.484316,1.103302728
97209,0.862705791,0.189235677,5.045531269,2.225169796,1.627140058,20.92475022,23.06411921,1133868078,12266.26889,2.068585861
52385,-0.453298419,3.425089567,1.162824599,1.458007505,0.757190016,22.60486608,12.75967396,1109316701,4749.500647,2.846361425
76696,1.420724041,3.932624871,4.781293221,0.915315556,1.188510806,6.573788787,5.323930773,1122489154,8306.242811,1.319453595
67885,-0.039208365,5.029735072,1.855401756,5.671991092,1.441457572,39.34042186,9.578612181,1134101923,10556.13398,1.238767251
12837,-0.321883846,2.14681914,2.983010567,2.979382046,2.18565173,32.10309085,9.378347837,1105090300,17641.54283,1.512285759
58214,0.422098774,0.473037937,5.591940711,2.953686252,1.596313145,11.56309971,15.92456698,1116822421,11979.298,0.754911228
43364,0.817811245,1.411268112,2.564298458,1.783794775,3.4261844,5.523377821,37.35796169,1128855163,30423.81637,2.188617493
73444,-0.212028993,2.266313912,2.419149746,2.778260213,2.477235515,10.26572069,34.74953971,1127510577,20557.4096,2.0164662
18306,1.00405805,0.284291203,4.181087521,4.892289969,0.943431045,33.46471889,11.321652,1130458520,6234.417127,1.177681958
1570,-0.54126545,3.388039337,5.995255053,4.313860378,1.022698412,5.931370952,28.66684294,1134613426,6891.222116,1.524768468
94768,-1.170557931,2.151254137,1.085910292,3.85854751,0.604266024,33.07795938,5.122055026,1133167374,3601.781637,0.921951382
35905,0.130689821,0.591524926,0.950279874,3.205766641,3.557606596,6.930128145,7.428723487,1133494540,31827.12864,2.060245678
55557,-0.923931023,5.585612789,3.99089384,3.970250913,2.498388972,9.995900571,5.049206794,1135209185,20771.39611,1.336377156
99755,0.658922531,3.03225961,3.993813492,5.559019731,3.106576089,6.45361029,32.67232617,1110758942,27045.23724,1.425906295
37054,0.415576529,6.232903137,1.069222628,2.904093394,1.46363369,22.51707489,26.04150608,1114010088,10757.97099,2.285041874
72593,1.234521992,1.584104788,5.999861686,3.837439871,0.69384544,10.34961841,13.26029424,1110774350,4265.492741,1.791439375
11236,0.238859139,6.210705659,5.666936975,4.203592224,3.476649985,33.63056718,7.039391219,1133241199,30961.75969,0.871188713
36460,0.222025908,3.304555145,5.9497989,2.26811267,3.702889869,10.34892017,17.12500117,1124800695,33387.28126,1.532328016
67720,-0.144840456,2.907838082,2.320460483,5.564105356,1.874141752,5.069637905,10.14110246,1104809311,14604.97298,1.285387574
48906,0.425527562,1.885781904,2.63160877,2.214206241,2.993245837,9.750839473,18.7685178,1110418931,25859.75764,1.847880023
62876,-0.021016401,3.244606698,2.182045882,6.023862051,0.814269206,13.71189008,18.40073138,1112191909,5195.229772,1.499583638
